target,feature,rho,abs_rho,n,group,short
soc,range_s2_GNDVI,0.1849400026862367,0.1849400026862367,1085,Other,range_s2_GNDVI
soc,range_s2_NDRE,0.12624869307247158,0.12624869307247158,1085,Other,range_s2_NDRE
soc,range_s2_NDVI,0.16281613089765518,0.16281613089765518,1085,Other,range_s2_NDVI
soc,range_s2_SAVI,0.16281613089765518,0.16281613089765518,1085,Other,range_s2_SAVI
soc,range_spectral_BSI,0.1845830162506959,0.1845830162506959,1085,Other,range_spectral_BSI
soc,range_spectral_EVI,0.15592884044516517,0.15592884044516517,1085,Other,range_spectral_EVI
soc,range_spectral_GNDVI,0.1849400026862367,0.1849400026862367,1085,Other,range_spectral_GNDVI
soc,range_spectral_NDRE,0.12624869307247158,0.12624869307247158,1085,Other,range_spectral_NDRE
soc,range_spectral_NDVI,0.16281613089765518,0.16281613089765518,1085,Other,range_spectral_NDVI
soc,range_spectral_SAVI,0.16281613089765518,0.16281613089765518,1085,Other,range_spectral_SAVI
s,s2_B11_autumn,-0.1859947354975999,0.1859947354975999,1003,Spectral,B11_autumn
s,s2_B11_late_summer,-0.2180123729152988,0.2180123729152988,1085,Spectral,B11_late_summer
s,s2_B11_spring,-0.23547512903357987,0.23547512903357987,1085,Spectral,B11_spring
s,s2_B11_summer,-0.2721664834808571,0.2721664834808571,1085,Spectral,B11_summer
s,s2_B12_autumn,-0.2156478450021455,0.2156478450021455,1003,Spectral,B12_autumn
s,s2_B12_late_summer,-0.22689581740006054,0.22689581740006054,1085,Spectral,B12_late_summer
s,s2_B12_spring,-0.18875975556727695,0.18875975556727695,1085,Spectral,B12_spring
s,s2_B12_summer,-0.20529781383151477,0.20529781383151477,1085,Spectral,B12_summer
s,s2_B2_autumn,-0.2331149737174182,0.2331149737174182,1003,Spectral,B2_autumn
s,s2_B2_late_summer,-0.2482105330354318,0.2482105330354318,1085,Spectral,B2_late_summer
s,s2_B2_spring,-0.20820180642104563,0.20820180642104563,1085,Spectral,B2_spring
s,s2_B2_summer,-0.3153208383656182,0.3153208383656182,1085,Spectral,B2_summer
s,s2_B3_autumn,-0.2489165024430119,0.2489165024430119,1003,Spectral,B3_autumn
s,s2_B3_late_summer,-0.21390662875227015,0.21390662875227015,1085,Spectral,B3_late_summer
s,s2_B3_spring,-0.23187391927014245,0.23187391927014245,1085,Spectral,B3_spring
s,s2_B3_summer,-0.3398951880470584,0.3398951880470584,1085,Spectral,B3_summer
s,s2_B4_autumn,-0.22433490613159146,0.22433490613159146,1003,Spectral,B4_autumn
s,s2_B4_late_summer,-0.23451469837655606,0.23451469837655606,1085,Spectral,B4_late_summer
s,s2_B4_spring,-0.24392567385183586,0.24392567385183586,1085,Spectral,B4_spring
s,s2_B4_summer,-0.3113667119715339,0.3113667119715339,1085,Spectral,B4_summer
s,s2_B5_autumn,-0.2061589503474793,0.2061589503474793,1003,Spectral,B5_autumn
s,s2_B5_late_summer,-0.18050362237838466,0.18050362237838466,1085,Spectral,B5_late_summer
s,s2_B5_spring,-0.2452691915392884,0.2452691915392884,1085,Spectral,B5_spring
s,s2_B5_summer,-0.32149460323272366,0.32149460323272366,1085,Spectral,B5_summer
s,s2_B6_autumn,-0.12302669428675539,0.12302669428675539,1003,Spectral,B6_autumn
s,s2_B6_late_summer,0.06558966221486467,0.06558966221486467,1085,Spectral,B6_late_summer
s,s2_B6_spring,-0.2408779373005912,0.2408779373005912,1085,Spectral,B6_spring
s,s2_B6_summer,-0.016702090433902077,0.016702090433902077,1085,Spectral,B6_summer
s,s2_B7_autumn,-0.10284206904245823,0.10284206904245823,1003,Spectral,B7_autumn
s,s2_B7_late_summer,0.0857722549742105,0.0857722549742105,1085,Spectral,B7_late_summer
s,s2_B7_spring,-0.2460925587560076,0.2460925587560076,1085,Spectral,B7_spring
s,s2_B7_summer,0.0031120025094844594,0.0031120025094844594,1085,Spectral,B7_summer
s,s2_B8_autumn,-0.07980186191133193,0.07980186191133193,1003,Spectral,B8_autumn
s,s2_B8_late_summer,0.09557935906039149,0.09557935906039149,1085,Spectral,B8_late_summer
s,s2_B8_spring,-0.22765559751602496,0.22765559751602496,1085,Spectral,B8_spring
s,s2_B8_summer,0.0063158105106128695,0.0063158105106128695,1085,Spectral,B8_summer
s,s2_B8A_autumn,-0.07752484809889816,0.07752484809889816,1003,Spectral,B8A_autumn
s,s2_B8A_late_summer,0.10039413110817247,0.10039413110817247,1085,Spectral,B8A_late_summer
s,s2_B8A_spring,-0.24342011529354765,0.24342011529354765,1085,Spectral,B8A_spring
s,s2_B8A_summer,0.003496221752050737,0.003496221752050737,1085,Spectral,B8A_summer
s,s2_BSI_autumn,-0.06226839346711692,0.06226839346711692,1003,Spectral,BSI_autumn
s,s2_BSI_late_summer,-0.16016407964770396,0.16016407964770396,1085,Spectral,BSI_late_summer
s,s2_BSI_spring,0.06265326768710654,0.06265326768710654,1085,Spectral,BSI_spring
s,s2_BSI_summer,-0.14725284920825682,0.14725284920825682,1085,Spectral,BSI_summer
s,s2_Cl_Red_Edge_autumn,0.16510676044939887,0.16510676044939887,1003,Spectral,Cl_Red_Edge_autumn
s,s2_Cl_Red_Edge_late_summer,0.18951472965412633,0.18951472965412633,1085,Spectral,Cl_Red_Edge_late_summer
s,s2_Cl_Red_Edge_spring,0.04849955892303913,0.04849955892303913,1085,Spectral,Cl_Red_Edge_spring
s,s2_Cl_Red_Edge_summer,0.2256885597990723,0.2256885597990723,1085,Spectral,Cl_Red_Edge_summer
s,s2_EVI_autumn,0.08284249328321427,0.08284249328321427,1003,Spectral,EVI_autumn
s,s2_EVI_late_summer,0.18854921578742265,0.18854921578742265,1085,Spectral,EVI_late_summer
s,s2_EVI_spring,-0.12551898488117913,0.12551898488117913,1085,Spectral,EVI_spring
s,s2_EVI_summer,0.13377626437613602,0.13377626437613602,1085,Spectral,EVI_summer
s,s2_GNDVI_autumn,0.3098888864148211,0.3098888864148211,1003,Spectral,GNDVI_autumn
s,s2_GNDVI_late_summer,0.2501387090976047,0.2501387090976047,1085,Spectral,GNDVI_late_summer
s,s2_GNDVI_spring,0.09035116045527568,0.09035116045527568,1085,Spectral,GNDVI_spring
s,s2_GNDVI_summer,0.17223177446086105,0.17223177446086105,1085,Spectral,GNDVI_summer
s,s2_NDRE_autumn,0.20577910410567982,0.20577910410567982,1003,Spectral,NDRE_autumn
s,s2_NDRE_late_summer,0.21001170154966076,0.21001170154966076,1085,Spectral,NDRE_late_summer
s,s2_NDRE_spring,0.16873473291205507,0.16873473291205507,1085,Spectral,NDRE_spring
s,s2_NDRE_summer,0.2143088459396456,0.2143088459396456,1085,Spectral,NDRE_summer
s,s2_NDVI_autumn,0.18065130970145366,0.18065130970145366,1003,Spectral,NDVI_autumn
s,s2_NDVI_late_summer,0.21999649716977973,0.21999649716977973,1085,Spectral,NDVI_late_summer
s,s2_NDVI_spring,0.12823312287775063,0.12823312287775063,1085,Spectral,NDVI_spring
s,s2_NDVI_summer,0.19709263958476417,0.19709263958476417,1085,Spectral,NDVI_summer
s,s2_SAVI_autumn,0.11318376373754288,0.11318376373754288,1003,Spectral,SAVI_autumn
s,s2_SAVI_late_summer,0.20055397651844364,0.20055397651844364,1085,Spectral,SAVI_late_summer
s,s2_SAVI_spring,-0.09957965715940513,0.09957965715940513,1085,Spectral,SAVI_spring
s,s2_SAVI_summer,0.13233758919139574,0.13233758919139574,1085,Spectral,SAVI_summer
s,l8_GNDVI_autumn,0.3333971090189957,0.3333971090189957,939,Spectral,GNDVI_autumn
s,l8_GNDVI_late_summer,0.3613562268327888,0.3613562268327888,1085,Spectral,GNDVI_late_summer
s,l8_GNDVI_spring,0.06859361363282264,0.06859361363282264,1085,Spectral,GNDVI_spring
s,l8_GNDVI_summer,0.17068617334976835,0.17068617334976835,1085,Spectral,GNDVI_summer
s,l8_NDVI_autumn,0.250206259972016,0.250206259972016,939,Spectral,NDVI_autumn
s,l8_NDVI_late_summer,0.3481013206808466,0.3481013206808466,1085,Spectral,NDVI_late_summer
s,l8_NDVI_spring,0.1282383470267007,0.1282383470267007,1085,Spectral,NDVI_spring
s,l8_NDVI_summer,0.19870296470672497,0.19870296470672497,1085,Spectral,NDVI_summer
s,l8_SAVI_autumn,0.2420367555619742,0.2420367555619742,939,Spectral,SAVI_autumn
s,l8_SAVI_late_summer,0.383082649566398,0.383082649566398,1085,Spectral,SAVI_late_summer
s,l8_SAVI_spring,-0.04079740162973681,0.04079740162973681,1085,Spectral,SAVI_spring
s,l8_SAVI_summer,0.16067157377197006,0.16067157377197006,1085,Spectral,SAVI_summer
s,l8_SR_B2_autumn,-0.10524455858417317,0.10524455858417317,939,Spectral,SR_B2_autumn
s,l8_SR_B2_late_summer,-0.2401286101805027,0.2401286101805027,1085,Spectral,SR_B2_late_summer
s,l8_SR_B2_spring,-0.3087792079092696,0.3087792079092696,1085,Spectral,SR_B2_spring
s,l8_SR_B2_summer,-0.19471061088457703,0.19471061088457703,1085,Spectral,SR_B2_summer
s,l8_SR_B3_autumn,-0.16709068932955135,0.16709068932955135,939,Spectral,SR_B3_autumn
s,l8_SR_B3_late_summer,-0.19530647393128112,0.19530647393128112,1085,Spectral,SR_B3_late_summer
s,l8_SR_B3_spring,-0.29938498541524516,0.29938498541524516,1085,Spectral,SR_B3_spring
s,l8_SR_B3_summer,-0.2930108330937181,0.2930108330937181,1085,Spectral,SR_B3_summer
s,l8_SR_B4_autumn,-0.15116803111514474,0.15116803111514474,939,Spectral,SR_B4_autumn
s,l8_SR_B4_late_summer,-0.2080387772691879,0.2080387772691879,1085,Spectral,SR_B4_late_summer
s,l8_SR_B4_spring,-0.27807359594665154,0.27807359594665154,1085,Spectral,SR_B4_spring
s,l8_SR_B4_summer,-0.28012534286299173,0.28012534286299173,1085,Spectral,SR_B4_summer
s,l8_SR_B5_autumn,0.08892668512202974,0.08892668512202974,939,Spectral,SR_B5_autumn
s,l8_SR_B5_late_summer,0.31537135569804653,0.31537135569804653,1085,Spectral,SR_B5_late_summer
s,l8_SR_B5_spring,-0.27634418653729254,0.27634418653729254,1085,Spectral,SR_B5_spring
s,l8_SR_B5_summer,0.07332688050062607,0.07332688050062607,1085,Spectral,SR_B5_summer
s,l8_SR_B6_autumn,0.025778490211207216,0.025778490211207216,939,Spectral,SR_B6_autumn
s,l8_SR_B6_late_summer,-0.18814056707134877,0.18814056707134877,1085,Spectral,SR_B6_late_summer
s,l8_SR_B6_spring,-0.16010010261496813,0.16010010261496813,1085,Spectral,SR_B6_spring
s,l8_SR_B6_summer,-0.24332379269829263,0.24332379269829263,1085,Spectral,SR_B6_summer
s,l8_SR_B7_autumn,0.041177620680752924,0.041177620680752924,939,Spectral,SR_B7_autumn
s,l8_SR_B7_late_summer,-0.2623595438238247,0.2623595438238247,1085,Spectral,SR_B7_late_summer
s,l8_SR_B7_spring,-0.10822842836327248,0.10822842836327248,1085,Spectral,SR_B7_spring
s,l8_SR_B7_summer,-0.16701174093746754,0.16701174093746754,1085,Spectral,SR_B7_summer
s,spectral_B11_autumn,-0.16995926035720282,0.16995926035720282,1003,Spectral,B11_autumn
s,spectral_B11_late_summer,-0.2180123729152988,0.2180123729152988,1085,Spectral,B11_late_summer
s,spectral_B11_spring,-0.23547512903357987,0.23547512903357987,1085,Spectral,B11_spring
s,spectral_B11_summer,-0.2721664834808571,0.2721664834808571,1085,Spectral,B11_summer
s,spectral_B11_B8_autumn,-0.08064489089171879,0.08064489089171879,1003,Spectral,B11_B8_autumn
s,spectral_B11_B8_late_summer,-0.14892624465364832,0.14892624465364832,1085,Spectral,B11_B8_late_summer
s,spectral_B11_B8_spring,0.06039684406455378,0.06039684406455378,1085,Spectral,B11_B8_spring
s,spectral_B11_B8_summer,-0.12822761215228437,0.12822761215228437,1085,Spectral,B11_B8_summer
s,spectral_B12_autumn,-0.2118417584216668,0.2118417584216668,1003,Spectral,B12_autumn
s,spectral_B12_late_summer,-0.22689581740006054,0.22689581740006054,1085,Spectral,B12_late_summer
s,spectral_B12_spring,-0.18875975556727695,0.18875975556727695,1085,Spectral,B12_spring
s,spectral_B12_summer,-0.20529781383151477,0.20529781383151477,1085,Spectral,B12_summer
s,spectral_B2_autumn,-0.2342164273129067,0.2342164273129067,1003,Spectral,B2_autumn
s,spectral_B2_late_summer,-0.2482105330354318,0.2482105330354318,1085,Spectral,B2_late_summer
s,spectral_B2_spring,-0.20820180642104563,0.20820180642104563,1085,Spectral,B2_spring
s,spectral_B2_summer,-0.3153208383656182,0.3153208383656182,1085,Spectral,B2_summer
s,spectral_B3_autumn,-0.24865362940861405,0.24865362940861405,1003,Spectral,B3_autumn
s,spectral_B3_late_summer,-0.21390662875227015,0.21390662875227015,1085,Spectral,B3_late_summer
s,spectral_B3_spring,-0.23187391927014245,0.23187391927014245,1085,Spectral,B3_spring
s,spectral_B3_summer,-0.3398951880470584,0.3398951880470584,1085,Spectral,B3_summer
s,spectral_B3_B4_autumn,-0.04624980804704223,0.04624980804704223,1003,Spectral,B3_B4_autumn
s,spectral_B3_B4_late_summer,0.17745947977853105,0.17745947977853105,1085,Spectral,B3_B4_late_summer
s,spectral_B3_B4_spring,-0.05045998658821774,0.05045998658821774,1085,Spectral,B3_B4_spring
s,spectral_B3_B4_summer,0.20427047930290987,0.20427047930290987,1085,Spectral,B3_B4_summer
s,spectral_B4_autumn,-0.22398989791149918,0.22398989791149918,1003,Spectral,B4_autumn
s,spectral_B4_late_summer,-0.23451469837655606,0.23451469837655606,1085,Spectral,B4_late_summer
s,spectral_B4_spring,-0.24392567385183586,0.24392567385183586,1085,Spectral,B4_spring
s,spectral_B4_summer,-0.3113667119715339,0.3113667119715339,1085,Spectral,B4_summer
s,spectral_B5_autumn,-0.2081025884373386,0.2081025884373386,1003,Spectral,B5_autumn
s,spectral_B5_late_summer,-0.18050362237838466,0.18050362237838466,1085,Spectral,B5_late_summer
s,spectral_B5_spring,-0.2452691915392884,0.2452691915392884,1085,Spectral,B5_spring
s,spectral_B5_summer,-0.32149460323272366,0.32149460323272366,1085,Spectral,B5_summer
s,spectral_B6_autumn,-0.11663698599914554,0.11663698599914554,1003,Spectral,B6_autumn
s,spectral_B6_late_summer,0.06558966221486467,0.06558966221486467,1085,Spectral,B6_late_summer
s,spectral_B6_spring,-0.2408779373005912,0.2408779373005912,1085,Spectral,B6_spring
s,spectral_B6_summer,-0.016702090433902077,0.016702090433902077,1085,Spectral,B6_summer
s,spectral_B7_autumn,-0.09186848471227028,0.09186848471227028,1003,Spectral,B7_autumn
s,spectral_B7_late_summer,0.0857722549742105,0.0857722549742105,1085,Spectral,B7_late_summer
s,spectral_B7_spring,-0.2460925587560076,0.2460925587560076,1085,Spectral,B7_spring
s,spectral_B7_summer,0.0031120025094844594,0.0031120025094844594,1085,Spectral,B7_summer
s,spectral_B8_autumn,-0.07455937003536575,0.07455937003536575,1003,Spectral,B8_autumn
s,spectral_B8_late_summer,0.09557935906039149,0.09557935906039149,1085,Spectral,B8_late_summer
s,spectral_B8_spring,-0.22765559751602496,0.22765559751602496,1085,Spectral,B8_spring
s,spectral_B8_summer,0.0063158105106128695,0.0063158105106128695,1085,Spectral,B8_summer
s,spectral_B8A_autumn,-0.06721051594015268,0.06721051594015268,1003,Spectral,B8A_autumn
s,spectral_B8A_late_summer,0.10039413110817247,0.10039413110817247,1085,Spectral,B8A_late_summer
s,spectral_B8A_spring,-0.24342011529354765,0.24342011529354765,1085,Spectral,B8A_spring
s,spectral_B8A_summer,0.003496221752050737,0.003496221752050737,1085,Spectral,B8A_summer
s,spectral_B8_B4_autumn,0.2111514505743358,0.2111514505743358,1003,Spectral,B8_B4_autumn
s,spectral_B8_B4_late_summer,0.21411100009006384,0.21411100009006384,1085,Spectral,B8_B4_late_summer
s,spectral_B8_B4_spring,0.11222812512139976,0.11222812512139976,1085,Spectral,B8_B4_spring
s,spectral_B8_B4_summer,0.21143955729642255,0.21143955729642255,1085,Spectral,B8_B4_summer
s,spectral_BSI_autumn,-0.054356148257460116,0.054356148257460116,1003,Spectral,BSI_autumn
s,spectral_BSI_late_summer,-0.16016407964770396,0.16016407964770396,1085,Spectral,BSI_late_summer
s,spectral_BSI_spring,0.06265326768710654,0.06265326768710654,1085,Spectral,BSI_spring
s,spectral_BSI_summer,-0.14725284920825682,0.14725284920825682,1085,Spectral,BSI_summer
s,spectral_Cl_Red_Edge_autumn,0.16983986073927593,0.16983986073927593,1003,Spectral,Cl_Red_Edge_autumn
s,spectral_Cl_Red_Edge_late_summer,0.18951472965412633,0.18951472965412633,1085,Spectral,Cl_Red_Edge_late_summer
s,spectral_Cl_Red_Edge_spring,0.04849955892303913,0.04849955892303913,1085,Spectral,Cl_Red_Edge_spring
s,spectral_Cl_Red_Edge_summer,0.2256885597990723,0.2256885597990723,1085,Spectral,Cl_Red_Edge_summer
s,spectral_EVI_autumn,0.08942575538688473,0.08942575538688473,1003,Spectral,EVI_autumn
s,spectral_EVI_late_summer,0.1954354427594985,0.1954354427594985,1085,Spectral,EVI_late_summer
s,spectral_EVI_spring,0.20093780113105325,0.20093780113105325,1085,Spectral,EVI_spring
s,spectral_EVI_summer,0.24680389334681618,0.24680389334681618,1085,Spectral,EVI_summer
s,spectral_GNDVI_autumn,0.3233240999053187,0.3233240999053187,1003,Spectral,GNDVI_autumn
s,spectral_GNDVI_late_summer,0.2501387090976047,0.2501387090976047,1085,Spectral,GNDVI_late_summer
s,spectral_GNDVI_spring,0.09035116045527568,0.09035116045527568,1085,Spectral,GNDVI_spring
s,spectral_GNDVI_summer,0.17223177446086105,0.17223177446086105,1085,Spectral,GNDVI_summer
s,spectral_NDRE_autumn,0.21737653166547943,0.21737653166547943,1003,Spectral,NDRE_autumn
s,spectral_NDRE_late_summer,0.21001170154966076,0.21001170154966076,1085,Spectral,NDRE_late_summer
s,spectral_NDRE_spring,0.16873473291205507,0.16873473291205507,1085,Spectral,NDRE_spring
s,spectral_NDRE_summer,0.2143088459396456,0.2143088459396456,1085,Spectral,NDRE_summer
s,spectral_NDVI_autumn,0.18620168214822602,0.18620168214822602,1003,Spectral,NDVI_autumn
s,spectral_NDVI_late_summer,0.21999649716977973,0.21999649716977973,1085,Spectral,NDVI_late_summer
s,spectral_NDVI_spring,0.12823312287775063,0.12823312287775063,1085,Spectral,NDVI_spring
s,spectral_NDVI_summer,0.19709263958476417,0.19709263958476417,1085,Spectral,NDVI_summer
s,spectral_PCA_1_autumn,-0.19622651617472744,0.19622651617472744,1003,Spectral,PCA_1_autumn
s,spectral_PCA_1_late_summer,-0.11869773091268207,0.11869773091268207,1085,Spectral,PCA_1_late_summer
s,spectral_PCA_1_spring,-0.30472439704155485,0.30472439704155485,911,Spectral,PCA_1_spring
s,spectral_PCA_1_summer,-0.3119638622635729,0.3119638622635729,1085,Spectral,PCA_1_summer
s,spectral_PCA_2_autumn,0.14274088729631274,0.14274088729631274,1003,Spectral,PCA_2_autumn
s,spectral_PCA_2_late_summer,-0.2809627241411481,0.2809627241411481,1085,Spectral,PCA_2_late_summer
s,spectral_PCA_2_spring,-0.07499169611521418,0.07499169611521418,911,Spectral,PCA_2_spring
s,spectral_PCA_2_summer,-0.12998710739786307,0.12998710739786307,1085,Spectral,PCA_2_summer
s,spectral_PCA_3_autumn,-0.02591814113550182,0.02591814113550182,1003,Spectral,PCA_3_autumn
s,spectral_PCA_3_late_summer,0.04109228886485178,0.04109228886485178,1085,Spectral,PCA_3_late_summer
s,spectral_PCA_3_spring,0.18458383614594662,0.18458383614594662,911,Spectral,PCA_3_spring
s,spectral_PCA_3_summer,0.14405730494633992,0.14405730494633992,1085,Spectral,PCA_3_summer
s,spectral_PCA_4_autumn,-0.15117280660136756,0.15117280660136756,1003,Spectral,PCA_4_autumn
s,spectral_PCA_4_late_summer,-0.08552940721564235,0.08552940721564235,1085,Spectral,PCA_4_late_summer
s,spectral_PCA_4_spring,-0.274177653460819,0.274177653460819,911,Spectral,PCA_4_spring
s,spectral_PCA_4_summer,-0.02240454498538667,0.02240454498538667,1085,Spectral,PCA_4_summer
s,spectral_PCA_5_autumn,0.2067764658790547,0.2067764658790547,1003,Spectral,PCA_5_autumn
s,spectral_PCA_5_late_summer,-0.07419468117127506,0.07419468117127506,1085,Spectral,PCA_5_late_summer
s,spectral_PCA_5_spring,0.09465339344615534,0.09465339344615534,911,Spectral,PCA_5_spring
s,spectral_PCA_5_summer,0.02816143028303644,0.02816143028303644,1085,Spectral,PCA_5_summer
s,spectral_SAVI_autumn,0.18601213072011502,0.18601213072011502,1003,Spectral,SAVI_autumn
s,spectral_SAVI_late_summer,0.21999649716977973,0.21999649716977973,1085,Spectral,SAVI_late_summer
s,spectral_SAVI_spring,0.12823312287775063,0.12823312287775063,1085,Spectral,SAVI_spring
s,spectral_SAVI_summer,0.19709263958476417,0.19709263958476417,1085,Spectral,SAVI_summer
s,glcm_glcm_nir_asm_autumn,0.08135618600067575,0.08135618600067575,1003,Texture (GLCM),nir_asm_autumn
s,glcm_glcm_nir_asm_late_summer,-0.056234414127036225,0.056234414127036225,1085,Texture (GLCM),nir_asm_late_summer
s,glcm_glcm_nir_asm_spring,0.032020624682665366,0.032020624682665366,1085,Texture (GLCM),nir_asm_spring
s,glcm_glcm_nir_asm_summer,-0.20832228600721914,0.20832228600721914,1085,Texture (GLCM),nir_asm_summer
s,glcm_glcm_nir_contrast_autumn,0.2882752243128814,0.2882752243128814,1003,Texture (GLCM),nir_contrast_autumn
s,glcm_glcm_nir_contrast_late_summer,0.31635932588847443,0.31635932588847443,1085,Texture (GLCM),nir_contrast_late_summer
s,glcm_glcm_nir_contrast_spring,0.1234970513184695,0.1234970513184695,1085,Texture (GLCM),nir_contrast_spring
s,glcm_glcm_nir_contrast_summer,0.35376211828202514,0.35376211828202514,1085,Texture (GLCM),nir_contrast_summer
s,glcm_glcm_nir_ent_autumn,-0.07973257242841782,0.07973257242841782,1003,Texture (GLCM),nir_ent_autumn
s,glcm_glcm_nir_ent_late_summer,0.0461498100137117,0.0461498100137117,1085,Texture (GLCM),nir_ent_late_summer
s,glcm_glcm_nir_ent_spring,-0.03918298457096347,0.03918298457096347,1085,Texture (GLCM),nir_ent_spring
s,glcm_glcm_nir_ent_summer,0.1742380919524285,0.1742380919524285,1085,Texture (GLCM),nir_ent_summer
s,glcm_glcm_nir_idm_autumn,0.029493629509818486,0.029493629509818486,1003,Texture (GLCM),nir_idm_autumn
s,glcm_glcm_nir_idm_late_summer,-0.08675177350639995,0.08675177350639995,1085,Texture (GLCM),nir_idm_late_summer
s,glcm_glcm_nir_idm_spring,0.09584414636535972,0.09584414636535972,1085,Texture (GLCM),nir_idm_spring
s,glcm_glcm_nir_idm_summer,-0.12306948385435428,0.12306948385435428,1085,Texture (GLCM),nir_idm_summer
s,glcm_glcm_red_asm_autumn,0.10803638953299788,0.10803638953299788,1003,Texture (GLCM),red_asm_autumn
s,glcm_glcm_red_asm_late_summer,0.015318841966169977,0.015318841966169977,1085,Texture (GLCM),red_asm_late_summer
s,glcm_glcm_red_asm_spring,0.05167753745390894,0.05167753745390894,1085,Texture (GLCM),red_asm_spring
